name,smiles,150_20,NssssN,SssssN,ETA_shape_y,RNCG,AATSC1are,GhoseFilter,AATSC1se,AATSC1pe,JGI4,AATSC1i,NssssC,SssssC,AETA_eta_B,piPC8,NddsN,SIC3,JGI3,NssNH,MATS1i,AATS4v,BIC3,ATSC6s,GATS4d,n10FHRing,VE2_Dt,VE2_Dzm,VE2_DzZ,VE2_A,VE2_Dzi,VE2_Dzare,VE2_Dzpe,VE2_Dzse,VE2_D,AXp-5d,MATS1are,BCUTs-1l,VE2_Dzv,AETA_eta_BR,VE2_Dzp,NsNH2,AETA_eta_FL,SlogP_VSA5,AATSC2v,ATSC3s,SsNH2,MATS1pe,nBase,piPC7,NdCH2,Xch-7dv,ATSC8Z,ATSC4s,NssO,BCUTc-1l,ATSC7m,fMF,AATSC3s,AETA_eta_RL,SssO,GATS2c,ATSC8m,MPC10,ATS8s,HybRatio,ATSC7Z,FCSP3,GATS2se,ATSC5are,AETA_eta_L,Xch-6dv,AXp-3d,MATS4pe,MPC8,C4SP3,MPC9,AETA_beta,n10FAHRing,GATS4pe,AATSC0d,SsssN,AETA_beta_ns_d,AETA_beta_ns,SIC0,SsBr,GGI6,RotRatio,GATS2are,BIC0,MWC08,MWC06,MWC10,NdsN,MWC07,MWC09,GATS2s,NdssS,MWC05,MWC04,VE3_A,MPC7,SRW08,SRW06,SRW10,NtCH,Xpc-6d,AETA_dBeta,GATS2pe,Xc-4dv,VE3_Dzp,MWC03,VR3_Dzi,ATS8m
,O=C(C1=CC=C(C)C(C)=C1)C2=CC=CC=C2,0.9025,0,0,0.31914893,0.3180208,0.000367025,1,5.58E-05,0.000576348,0.04496732,0.044137314,0,0,0.014542064,5.668371,0,0.83516604,0.048913043,0,0.032257784,169.36958,0.7808927,-11.074568,1.0289843,0,0.2468815,0.24655196,0.24655177,0.23127307,0.24657226,0.2465417,0.24654934,0.24655218,0.24661088,0.08207117,0.005738752,1.4380858,0.24667838,0.025292063,0.24671231,0,0.28600818,27.048344,4.63809,6.3046913,0,0.008771985,0,5.586429,0,0.07617816,-34.844444,-8.3960495,0,-0.37829763,-436.0048,0.43333334,0.10168857,0.48009628,0,0.9977774,-170.13683,20,66.333336,0.13333334,-91.55556,0.13333334,0.5587273,0.18004444,0.1940881,0.056131277,0.19916235,-0.14154984,28,0,24,1.390625,0,1.4851959,0.5733333,0,0,0.84375,0.23980148,0,0.24163266,0.11764706,0.58976823,0.22421797,9.463198,7.7608933,11.168701,0,8.610866,10.315233,0.58476293,0,6.910751,6.066108,1.7784362,33,7.9284062,6.3438807,9.5521555,0,4.774197,0.296875,0.61723775,0,1.84306,5.220356,4.75874,841.46594
Perfluorobenzophenone,O=C(C1=C(F)C(F)=C(F)C(F)=C1F)C2=C(F)C(F)=C(F)C(F)=C2F,1,0,0,0.67076164,0.12523177,0.020069445,1,0.012558938,0.01602334,0.05939394,0.28429112,0,0,0.037362248,6.4356494,0,0.7136493,0.07,0,0.03177201,285.77832,0.654411,-47.93827,0.96503496,0,0.20225175,0.20196995,0.20190327,0.18468733,0.20195621,0.20200612,0.20195192,0.20186478,0.20158437,0.061704643,0.03308529,1.35302,0.20020819,0.044528913,0.19781758,0,0.3002328,15.92144,-2.4755647,-55.665123,0,0.033074483,0,6.2422233,0,0.07468195,6.2222223,5.533951,0,-0.37217128,-32.345203,0.5416667,-1.1133025,0.45906332,0,1.035245,35.502594,64,621.44446,0,-6.2222223,0,1.0827326,-0.017638888,0.15883051,0.03125,0.18352664,0.008285473,72,0,72,1.40625,0,0.92484695,0.9930556,0,0.20833333,0.7708333,0.26094455,0,0.81306124,0.08,1.0775396,0.23928419,10.36851,8.52536,12.213252,0,9.444543,11.288819,1.0868112,0,7.6024013,6.685861,2.3644316,76,8.647344,6.942157,10.40217,0,18.279247,0.13541667,1.0773802,0,2.4331126,5.765191,5.763031,4857.2974
Avobenzone Pharmaceutical Secondary Stan (Avobenzone),CC(C)(C)C1=CC=C(C=C1)C(=O)CC(=O)C2=CC=C(C=C2)OC,0.9963,0,0,0.27272728,0.2992736,0.001878261,1,0.000295995,0.002434272,0.03873016,-0.029891482,1,0.04215449,0.026362315,5.3953304,0,0.7975219,0.04411765,0,-0.02209935,153.79054,0.76107013,14.905864,0.6512754,0,0.20564654,0.20523298,0.20523357,0.18513817,0.20516913,0.20526211,0.20524062,0.20523235,0.20520096,0.07809706,0.01801401,1.1825594,0.20458348,0.033840574,0.20372836,0,0.24316192,53.471462,9.810292,-11.802469,0,0.024293816,0,5.8145037,0,0.0530069,-225.9516,23.532408,1,-0.5293562,-386.66354,0.33333334,-0.11802469,0.46990785,5.059681,1.1180539,-1072.8457,44,237.83333,0.3,-81.26222,0.3,0.8412304,0.648,0.22674593,0.055555556,0.19545977,0.066551305,40,1,48,1.2391304,0,0.86773235,0.6469136,0,0.02173913,0.67391306,0.23401308,0,0.48816326,0.20833333,0.81193954,0.2233172,9.845276,8.142354,11.550346,0,8.98231,10.688142,0.61317194,0,7.278629,6.4441314,2.2817504,56,8.319961,6.7345915,9.939289,0,6.433531,0.10869565,0.7978141,0.25,2.3774357,5.57973,5.6498685,3149.1729
5-Fluoroisatin,O=C1NC2=C(C=C(F)C=C2)C1=O,0.7686,0,0,0.46708184,0.27801403,-0.020479757,0,-0.011682771,-0.017159468,0.056833334,0.011415602,0,0,0.019389417,5.315666,0,1,0.078022875,1,0.00387369,189.69345,0.8969753,-0.41623265,1.0212766,0,0.288278,0.2857374,0.28567338,0.26872233,0.28559464,0.28577703,0.28571668,0.2856364,0.28500473,0.077272415,-0.069813475,1.4347888,0.28387833,0.03372275,0.28131533,0,0.3020066,10.357988,-5.959936,-8.340278,0,-0.06815101,0,5.2718773,0,0.09767422,0,-27.224718,0,-0.36581817,0,0.5625,-0.26063368,0.47346172,0,0.90649724,0,1,0,0,0,0,0.6150501,0.77091837,0.17145512,0.08565617,0.18230957,-0.22959359,24,0,7,1.4375,0,1.2014,0.734375,0,0.041666668,0.7916667,0.46875,0,0,0,0.59179956,0.42045718,9.47232,7.6939373,11.252586,0,8.580168,10.360881,0.6138046,0,6.801283,5.9215784,1.3531516,28,7.7861366,6.1675167,9.450695,0,5.0624285,0.14583333,0.5741208,0,1.3989491,5.030438,4.0565853,0
N-Hydroxyphthalimide,O=C(N1O)C2=CC=CC=C2C1=O,0.7265,0,0,0.44444445,0.23598741,0.001347232,0,0.001778969,-0.001312265,0.030656565,0.18709445,0,0,0.016583292,5.154014,0,0.8273055,0.097953215,0,0.12157875,180.4601,0.74754816,-17.980776,1.1502928,0,0.2883341,0.28609312,0.28609493,0.26675156,0.28611028,0.2862175,0.28613904,0.28608808,0.28509805,0.07495626,0.006501259,1.4304931,0.28323042,0.030916626,0.28043124,0,0.2989383,20.715977,-2.2946413,29.117647,0,-0.007168648,0,5.196942,0,0.11137938,0,-0.06920415,0,-0.35323662,147.50749,0.5294118,0.8564014,0.47626784,0,0.90040547,0,2,0,0,31.065744,0,0.5444119,-2.644994,0.17732953,0.09537441,0.18089777,-0.15450144,21,0,9,1.3958334,0,1.2427633,0.733564,0.12962963,0,0.75,0.41910568,0,0,0,0.5268872,0.3787013,9.562615,7.7557673,11.3705435,0,8.658866,10.46644,0.64391464,0,6.853299,5.9532433,1.3457906,25,7.837949,6.1923623,9.527848,0,6.215467,0.104166664,0.5191228,0,1.3958015,5.056246,4.0546474,0
bis(4-hydroxyphenyl)methanone,O=C(C1=CC=C(O)C=C1)C2=CC=C(O)C=C2,0.9364,0,0,0.33333334,0.32313338,-0.022222223,1,-0.013344004,-0.020931771,0.04777778,0.2545967,0,0,0.01559436,5.668371,0,0.803619,0.045454547,0,0.18555841,177.90495,0.74248457,42.226166,0.9282178,0,0.24691805,0.24653971,0.246541,0.23265861,0.24640554,0.24660262,0.24655612,0.24653837,0.24620236,0.081998095,-0.14814815,1.4665993,0.24531826,0.02634436,0.24396321,0,0.30999658,15.92144,-6.435589,-8.046022,0,-0.15223943,0,5.537826,0,0.052622978,-22.011835,-28.358974,0,-0.37751472,98.23396,0.5,-0.14900042,0.479044,0,0.57168156,-102.18572,24,93.44444,0,21.183432,0,0.616688,-0.48,0.1690474,0.055555556,0.20029168,-0.21719535,28,0,24,1.484375,0,1.3114893,0.5976331,0,0.0625,0.90625,0.29564786,0,0.24163266,0.11764706,0.5956848,0.27315676,9.420358,7.7323694,11.111866,0,8.573007,10.263781,0.6083661,0,6.886532,6.052089,1.7844093,32,7.9021177,6.3332796,9.508592,0,4.224437,0.328125,0.5933807,0,1.8318546,5.209486,4.75513,1078.349
tert-Butylhydroquinone,OC1=CC=C(O)C=C1C(C)(C)C,0.9925,0,0,0.2647059,0.41017112,-0.016568048,1,-0.009842935,-0.015746154,0.0608547,0.16282576,1,-0.13608797,0.042042617,3.1688974,0,0.6949204,0.08203125,0,0.12557091,122.503,0.67238456,-27.455992,0.9848485,0,0.28700984,0.28410947,0.2841105,0.26702696,0.2839978,0.28415877,0.28412253,0.2841084,0.28494498,0.09035285,-0.14014015,1.1814754,0.282911,0.04920928,0.2814017,0,0.20311663,26.334663,12.45428,-10.761238,0,-0.13997538,0,4.239076,0,0.033544704,0,5.270926,0,-0.29808357,550.982,0.23076923,-0.18553859,0.45080853,0,0.4504263,0,0,0,0.4,115.12426,0.4,0.5319632,-0.53650886,0.24769188,0.024056261,0.1879142,0.108867474,3,1,0,1.125,0,0.72379243,0.71005917,0,0.083333336,0.5833333,0.2756631,0,0,0,0.5110935,0.2667235,9.235326,7.515889,10.956806,0,8.352082,10.077314,0.46845925,0,6.6267176,5.8021183,1.3468226,10,7.7323694,6.1114674,9.397235,0,5.5542483,0.041666668,0.510029,0.25,1.3992561,4.905275,4.0298953,0
Histamine,C1=C(NC=N1)CCN,0.5374,0,0,0.13513513,0.37635604,-0.020413496,0,-0.011849523,-0.016022492,0.03125,-0.39736617,0,0,-0.002204761,0,0,0.9136528,0.044444446,0,-0.26680964,111.117905,0.87913966,-1.448193,0.9979036,0,0.35035357,0.34774265,0.34774283,0.3306854,0.34777504,0.3477619,0.34775156,0.3477415,0.34868273,0.1161539,-0.20093802,1.3750533,0.34735182,0.008545239,0.34713882,1,0.24715252,5.693928,-5.084127,-3.3411188,5.2719445,-0.164405,1,2.409195,0,0.0186339,0,2.9082084,0,-0.34666136,61.164402,0.29411766,-0.10440996,0.49148145,0,0.9425987,0,0,0,0.4,12.795848,0.4,1.0075784,-0.19974083,0.24432895,0.026352314,0.21716683,0.109738655,0,0,0,1.15625,0,0.7878038,0.366782,0,0,0.5,0.3539232,0,0,0.25,1.0048696,0.34055382,8.12947,6.5889263,9.672375,0,7.3530817,8.896041,1.0010405,0,5.8141303,5.056246,0.7497102,2,6.680855,5.2832036,8.124743,0,0.42063048,-0.15625,1.0064121,0,0.7982675,4.2904596,2.973579,0
DL-Propranolol hydrochloride,CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O,0.9877,0,0,0.2757353,0.29452282,-0.004134133,1,-0.003474877,-0.002837829,0.0378836,-0.021241741,0,0,0.013132093,6.330333,0,0.85783035,0.0325,1,-0.015404193,144.91531,0.82651585,-11.92882,0.9863892,0,0.2270038,0.22558701,0.22558631,0.18480375,0.22582687,0.2255895,0.22559872,0.22558501,0.2260712,0.0854795,-0.042762347,1.2491786,0.2258166,0.022184724,0.22616822,0,0.2277425,13.847474,-0.83093137,2.2673612,0,-0.030256946,1,6.032861,0,0.0675251,-51.25,0.2361111,1,-0.5211012,302.293,0.25,0.024120864,0.48235282,5.7233543,1.2938515,-244.05956,34,133.72223,0.375,61.25,0.375,1.1734875,-0.08247025,0.25461033,0.05183404,0.19323461,0.02376894,45,0,46,1.1447369,0,1.0759782,0.499375,0,0.02631579,0.55263156,0.25666666,0,0.2244898,0.3,1.143839,0.24729721,9.53351,7.8442407,11.233542,0,8.683555,10.38025,0.9526086,0,6.9985094,6.1717005,1.897832,44,7.9905767,6.4345465,9.604475,0,4.6111674,-0.039473683,1.1133311,0,2.0998166,5.332719,5.1824265,2254.5874
"COUMARIN 6, 98%",CCN(CC)c1ccc2C=C(C(=O)Oc2c1)c3sc4ccccc4n3,1,0,0,0.35772356,0.23413585,0.003298037,1,-0.000187221,0.004675653,0.04554054,-0.20204416,0,0,0.008960417,7.9263277,0,0.8735274,0.041170634,0,-0.12815304,210.54115,0.81987476,9.430118,0.9407255,1,0.19866773,0.19584675,0.19584721,0.17820673,0.19617699,0.19606929,0.1960481,0.19601811,0.19664407,0.06883915,0.034187026,0.60477406,0.19558774,0.022720417,0.19535683,0,0.25837606,13.847474,5.871724,6.0512853,0,0.05046784,0,7.3966374,0,0.25617585,-108.82261,-0.52351046,0,-0.4992202,-792.799,0.44186047,0.06303422,0.48760813,0,1.1252874,-526.0133,184,192.18518,0.2,-174.2834,0.2,0.7430978,0.8527471,0.22923204,0.17985503,0.17427106,0.06472145,158,0,174,1.38,0,0.9786186,0.6197945,2.223108,0.04,0.74,0.29071423,0,0.52489793,0.14285715,0.7820504,0.27285838,10.286263,8.48405,12.093212,0,9.382527,11.187736,0.52776605,0,7.5832477,6.690842,2.4103556,133,8.56121,6.9246125,10.243773,0,10.082088,0.1,0.7481828,0,2.502239,5.7960577,5.9384575,3547.611
Tebuconazole,CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O,0.993,0,0,0.1366171,0.24567747,0.006893359,1,0.001966305,0.005777273,0.05571759,-0.112219036,2,-1.1193339,0.029227152,5.124336,0,0.83163625,0.04645594,0,-0.07826279,129.37596,0.8037242,-7.8878064,0.68164563,0,0.2137038,0.21585892,0.21585296,0.17900933,0.21564113,0.2155924,0.2156364,0.2156412,0.21495359,0.080712885,0.078648195,1.1026735,0.21535297,0.037417628,0.21517245,0,0.19708143,32.755486,7.6448298,-7.8716946,0,0.061199922,0,4.9571466,0,0.06167982,225.55814,-13.753777,0,-0.40878433,-1134.6697,0.3488372,-0.07426127,0.46668777,0,1.0149593,1056.1715,28,172.77469,0.5,-238.1563,0.5,0.7804869,1.63856,0.26960635,0.04885963,0.196335,-0.08973038,40,1,36,1.1071428,0,1.1846383,0.6673878,0,0.023809524,0.5,0.2848634,0,0.529161,0.22727273,0.8271374,0.2753026,9.845593,8.1086235,11.590654,0,8.971194,10.714795,0.77992064,0,7.2348986,6.3851943,2.0661426,40,8.285261,6.6783423,9.937164,0,7.1179624,-0.10714286,0.7789665,0.3059017,2.2501442,5.5093884,5.423506,3749.249
a-Methylbenzylamine,NC(C)C1=CC=CC=C1,0.5996,0,0,0.22727273,0.46141613,-0.0093195,0,-0.00410816,-0.008918,0.038222224,0.29086873,0,0,0.012187013,0,0,0.8668444,0.048611112,0,0.20183083,121.72444,0.8282056,0,0.8756983,0,0.33123863,0.32847476,0.32847527,0.31737643,0.32858944,0.32853562,0.32850137,0.32847154,0.329495,0.104203634,-0.19781269,1.2811168,0.32772696,0.021742567,0.32737556,1,0.2447049,18.52903,-2.5224855,-1.5,5.6137037,-0.1743295,1,3.4460113,0,0.018518519,0,-1,0,-0.3104683,127.57058,0.3,-0.035714287,0.47828117,0,0.7911895,0,0,0,0.25,26.45,0.25,0.874974,-0.054153,0.23357627,0.032075014,0.21605325,-0.08716475,0,0,0,1.1944444,0,1.0362189,0.4475,0,0,0.6666667,0.28210574,0,0,0.11111111,0.89722383,0.26953113,8.386401,6.8167357,9.957265,0,7.598399,9.169831,0.8333333,0,6.0282784,5.2522736,0.9441973,4,7.0553126,5.556828,8.590258,0,1.2071068,0.1388889,0.91961277,0,0.97521675,4.465908,3.2747185,0
LCE-079,C1C=CC=C(OC2=CC=C(S(=O)(=O)C3C=CC(OC4=CC=CC=C4)=CC=3)C=C2)C=1,1,0,0,0.21176471,0.22675882,-0.001211379,0,0.006578557,0.003423946,0.032280702,-0.058708988,0,0,0.010513471,6.955533,0,0.7414069,0.042613637,0,-0.04122211,204.74751,0.68636847,36.200092,1.1954186,0,0.18256162,0.18175226,0.1817533,0.14634643,0.18266855,0.1826703,0.18261147,0.1825346,0.182425,0.07984624,-0.010206577,0.2961021,0.18206917,0.022375539,0.18145256,0,0.31411606,0,-8.338462,8.672102,0,0.030840194,0,6.5884104,0,0.11691098,59.871433,-24.376724,2,-0.49532706,1023.5291,0.5744681,0.0833856,0.48652837,11.425369,1.0608695,324.17273,120,239.33333,0,222.95337,0,0.83876586,-2.3976471,0.17241232,0.11970559,0.18894157,-0.29450557,108,0,112,1.5689656,0,1.6908785,0.57311,0,0.03448276,0.9655172,0.260348,0,0.56163263,0.1875,0.786204,0.241021,10.18252,8.450412,11.923053,0,9.308646,11.045303,0.6713758,0,7.5812097,6.729824,2.510228,96,8.598773,7.0003343,10.237993,0,9.11127,0.36206895,0.76688814,0.05103104,2.7252455,5.866468,6.272027,5836.908
,OC1=CC2=CC=C(O)C=C2C=C1,0.816,0,0,0.3529412,0.4198436,-0.02664762,1,-0.015801836,-0.025219953,0.082666665,0.32737273,0,0,0.013349447,6.2075677,0,0.9537244,0.0390625,0,0.23872346,161.48622,0.8769239,-14.24,1.0122951,0,0.2883785,0.28447324,0.28447616,0.27377024,0.28417155,0.2846176,0.2845107,0.2844702,0.2850636,0.080899686,-0.19651636,1.4220083,0.28198352,0.027682781,0.27971786,0,0.30726734,0,-4.6739187,-13.724444,0,-0.2007814,0,5.96173,0,0.07707213,-24.32,-1.6888889,0,-0.3339808,252.8501,0.5,-0.32677248,0.4795017,0,0.47773692,-111.87519,4,12,0,54.12,0,0.5915781,0.0712,0.17223436,0.048112523,0.18806441,0.010962591,22,0,19,1.5,0,0.8218878,0.61,0,0.083333336,0.9166667,0.31489742,0,0.12081633,0,0.5757974,0.28953972,9.2444515,7.5320883,10.958757,0,8.38229,10.098108,0.5394755,0,6.668228,5.826,1.3717622,27,7.7084107,6.1025586,9.362803,0,3.7368982,0.33333334,0.5770922,0,1.3932544,4.962845,4.0655165,32.253983
"1,3-dioxoisoindolin-2-yl cyclopropanecarboxylate",O=C(N(OC(C1CC1)=O)C2=O)C3=C2C=CC=C3,0.9627,0,0,0.43965518,0.2195662,0.01522966,1,0.008619077,0.013348774,0.031296298,-0.016812384,0,0,0.013686648,5.662526,0,0.8363492,0.08539095,0,-0.011397992,207.49828,0.77272487,-31.304241,1.070944,0,0.24099568,0.23868646,0.23868498,0.21732831,0.23860127,0.2385597,0.23863964,0.23869161,0.23906262,0.07037649,0.07918783,1.2514445,0.23965788,0.028863119,0.23978628,0,0.25162053,33.55762,-7.2527146,6.8836293,0,0.07747322,0,5.5615225,0,0.15204857,-70.75739,-20.790928,1,-0.39489827,-801.8666,0.53846157,0.12747462,0.4812671,4.8375926,1.0057656,-342.23007,32,56.666668,0.25,-171.57396,0.25,0.50840896,-1.7071552,0.22964658,0.14469388,0.171845,-0.40010318,57,0,45,1.2794118,0,1.7346755,0.693787,0.56083333,0,0.61764705,0.3490881,0,0.3004535,0.10526316,0.49205264,0.3225316,9.981698,8.161375,11.805065,0,9.070503,10.892824,0.53984433,0,7.2520537,6.347389,1.8374954,59,8.216899,6.5750756,9.901937,0,7.6989207,-0.04411765,0.49256834,0,1.9358343,5.4424176,4.9593935,805.056
,O=C1N(C)CCCN1C,0.692,0,0,0.31451613,0.3556544,0.007548299,0,0.000178794,0.010355555,0.083333336,-1.0975935,0,0,0.022111056,0,0,0.6583887,0.0625,0,-0.83703375,98.79341,0.64847994,7.0489416,0.9837278,0,0.33233604,0.33006173,0.33006176,0.3166779,0.33010542,0.33007348,0.33006945,0.33006063,0.32977313,0.08934191,0.060310684,1.3501434,0.3297046,0.03166661,0.32950565,0,0.18338415,6.4208217,9.199128,4.6029224,0,0.087554686,0,1.609438,0,0.08514444,0,-29.591774,0,-0.41154158,0,0.2857143,0.09793452,0.46835712,0,1.2649823,0,0,0,0.8333333,0,0.8333333,0.78744,-0.11194558,0.28497297,0.03535534,0.22243348,-0.5016492,0,0,0,0.8611111,0,1.9119501,0.53061223,3.4791667,0,0.16666667,0.3437749,0,0,0,0.908125,0.33860114,8.633553,7.0003343,10.26747,0,7.8123784,9.446124,0.4751745,0,6.1800165,5.370638,0.9419939,2,7.2633295,5.6869755,8.876125,0,2.1903899,-0.5277778,0.9121949,0,0.9817023,4.553877,3.2660072,0
,CC1=CC(=CC(=C1)Br)Br,0.7574,0,0,0.24324325,0.1618675,-2.31E-17,0,-2.46E-19,-2.96E-17,0.055555556,1.41E-15,0,0,0.025852557,0,0,0.88473547,0.104166664,0,1.16E-15,192.60571,0.82892734,0.5009648,1.1848959,0,0.33229902,0.32946882,0.3294535,0.31865695,0.32740992,0.32754225,0.32770738,0.32773462,0.32964376,0.08213321,-6.43E-16,1.0436924,0.32798263,0.035408113,0.3286805,0,0.22276494,5.5634513,11.586123,-2.413082,0,-4.62E-16,0,0,0,0.11854738,0,0.20855853,0,-0.31437126,0,0.4,-0.0893734,0.4646156,0,0.604264,0,0,0,0.14285715,0,0.14285715,0.54817665,-0.630912,0.24185067,0.024056261,0.20118447,0.5515243,0,0,0,1.2777778,0,0.5381429,0.64,0,0.11111111,0.7777778,0.36588517,6.7658334,0,0,0.56294525,0.3428055,8.566174,6.9574976,10.175459,0,7.71913,9.328213,0.7709088,0,6.1114674,5.351858,0.9482239,0,7.181592,5.645447,8.760767,0,1.7474003,0.2777778,0.5381429,0,0.9791949,4.5108595,3.2979057,0
,CC1=CC(Br)=C(C)C=C1Br,0.8302,0,0,0.3,0.14991833,-9.10E-18,0,-3.93E-18,5.00E-18,0.10074074,4.33E-16,0,0,0.030515267,0,0,0.7933646,0.057692308,0,3.45E-16,173.2079,0.75319487,-1.4100683,0.91071427,0,0.31507412,0.31071413,0.31074455,0.29865313,0.30994624,0.31003743,0.31014785,0.3101657,0.31210703,0.0876019,-2.60E-16,1.0422056,0.31032258,0.039115265,0.31069428,0,0.20773327,11.126903,19.775568,-2.0056806,0,8.19E-17,0,2.7842393,0,0.12349837,0,-1.4152569,0,-0.32535172,1678.4863,0.33333334,-0.0607782,0.4609061,0,0.7077352,0,0,0,0.25,324,0.25,0.5070087,-0.13266666,0.2531728,0.020833334,0.21437182,-0.37427166,0,0,0,1.2,0,1.5591416,0.69135803,0,0.1,0.7,0.33385426,6.9186573,0,0,0.50805837,0.3169505,8.861775,7.195187,10.52956,0,8.026497,9.695048,0.6673729,0,6.3578424,5.5333896,1.0941125,2,7.4342575,5.8435445,9.066586,0,3.3735948,0.2,0.48943615,0,1.1336392,4.691348,3.578872,0
"1,3-dioxoisoindolin-2-yl adamantane-1-carboxylate",O=C(N(OC(C12CC3CC(CC(C2)C3)C1)=O)C4=O)C5=C4C=CC=C5,0.9993,0,0,0.3916914,0.18429732,0.013382969,1,0.007686183,0.011995615,0.03751634,0.062720306,1,-0.482059,0.014955542,6.068136,0,0.73411363,0.07212753,0,0.044268448,134.45776,0.6954522,-41.249443,1.0386045,0,0.2019463,0.2017349,0.20173362,0.1830216,0.20174897,0.20164528,0.20170476,0.20173801,0.2018641,0.06445366,0.09582815,1.1249547,0.2026703,0.03645554,0.20307489,0,0.1775886,59.240906,-1.3857802,40.952507,0,0.092459366,0,5.940747,0,0.7226639,-204,23.521133,1,-0.3946901,-974.117,0.4883721,0.2967573,0.48147002,5.3985186,0.8987155,-969.6921,174,233.5,0.5263158,-210,0.5263158,0.40900627,-0.8590165,0.30388144,0.33910337,0.16145237,0.080457255,175,1,159,1.09375,0,1.0806669,0.7485127,0.67220944,0,0.4375,0.27389666,0,0.44009072,0.071428575,0.42403603,0.25947213,10.583423,8.7066555,12.461989,0,9.635151,11.513295,0.41622892,0,7.759187,6.834109,2.3553715,163,8.807023,7.077498,10.588023,0,16.171112,-0.21875,0.44738397,0.088388346,2.4593422,5.888878,5.845934,4338.823
1-Methylnaphthalene,CC1=CC=CC2=CC=CC=C12,0.7028,0,0,0.27272728,0.11801938,0.000927644,0,0.000244444,0.001262626,0.04839506,0.056348305,0,0,0.003382133,6.0187454,0,0.8535346,0.045833334,0,0.041322313,164.58781,0.7884508,1.1791383,1.2450593,0,0.30130875,0.2980256,0.2980256,0.2869975,0.2980256,0.2980256,0.2980256,0.2980256,0.29882324,0.08377925,0.041322313,1.3979217,0.2980256,0.019018497,0.2980256,0,0.2966168,5.5634513,1.3187736,-0.22902495,0,0.041322313,0,5.7681255,0,0.08176044,0,-1.5147393,0,-0.3575329,166.08829,0.47619048,-0.005205113,0.4888191,0,1.0060253,0,3,0,0.09090909,34.29705,0.09090909,0.9015151,-0.18346938,0.19220231,0.05183404,0.18729305,-0.27541322,17,0,15,1.4545455,0,1.214876,0.52154195,0,0,0.90909094,0.22729771,0,0,0,0.9015151,0.20996578,9.140883,7.431892,10.850637,0,8.283241,9.992917,0.86419755,0,6.5750756,5.7268476,1.2449237,20,7.6172676,5.9989367,9.284056,0,3.3721545,0.36363637,0.9015151,0,1.2826296,4.8751974,3.8462403,0
2-AMINOBENZAMIDE,NC(=O)c1ccccc1N,0.6153,0,0,0.32374102,0.32095748,-0.03617037,0,-0.01849521,-0.032485183,0.037777778,0.58508384,0,0,0.019899951,3.1688974,0,0.9200625,0.072916664,0,0.3711201,148.99413,0.860332,3,1.1698803,0,0.31459635,0.3118474,0.31184852,0.29647443,0.3120883,0.3119821,0.31190535,0.31184044,0.31224245,0.09583684,-0.27517092,1.4449023,0.31041807,0.028499952,0.30980986,2,0.30029052,10.357988,-1.2322401,-9,10.416296,-0.26527542,0,3.9918735,0,0.029926397,0,9.666667,0,-0.35314786,85.96519,0.33333334,-0.27272728,0.4715214,0,0.5312945,0,0,0,0,18,0,0.43316576,-1.7619444,0.17123087,0.027777778,0.20227532,0.08448593,2,0,0,1.375,0,0.9735546,0.5802469,0,0.05,0.8,0.39178917,0,0,0.1,0.43104604,0.36635417,8.726644,7.09091,10.363346,0,7.8991537,9.536113,0.4688371,0,6.263398,5.4595857,1.0867908,5,7.3112183,5.7525725,8.912069,0,2.4622393,0.225,0.44880304,0,1.1307886,4.634729,3.5445511,0
Hexamethylenetetramine,C1N2CN3CN1CN(C2)C3,0.9531,0,0,0.3478261,0.25,0.0117,0,0.000380661,0.017494215,0,-1.749718,0,0,0.001523408,3.6109178,0,0.32187316,0.0625,0,-1.2222618,64.66345,0.31306067,1.214876,1.0266666,1,0.3157579,0.31592175,0.3159219,0.31462643,0.3159611,0.3159416,0.31593016,0.31592077,0.31586534,0.068041384,0.11189359,1.4029914,0.31577516,0.035923406,0.3157355,0,0.19777925,0,14.988236,-1.2892562,0,0.17475729,4,3.8918202,0,0.26832816,0,-0.24793388,0,-0.37199125,0,0.45454547,-0.021487603,0.48989794,0,1.6200645,0,0,0,1,0,1,1.7499139,-0.1728,0.2921187,0.1264911,0.16666667,-0.07158576,36,0,0,0.9,1,1.0765048,0.59504133,9.875,0,0,0.32187316,0,0,0,1.7274061,0.31306067,9.4697,7.678326,11.261395,0,8.553525,10.345124,1.6041666,0,6.7627296,5.888878,1.1462158,48,7.8969245,6.175867,9.664278,0,3.9747899,-0.9,1.6820388,0,1.1497346,4.9767337,3.646362,0
